* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Dated: Jan 12, 2025 9:35:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Measurement: right 15 avg
* Smoothing: 1/12 octave
* Frequency Step: 0.33645633 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
327.708464, 81.405
328.044921, 81.399
328.381377, 81.393
328.717833, 81.387
329.054290, 81.381
329.390746, 81.375
329.727202, 81.370
330.063659, 81.364
330.400115, 81.358
330.736571, 81.352
331.073028, 81.346
331.409484, 81.340
331.745940, 81.334
332.082397, 81.328
332.418853, 81.323
332.755309, 81.317
333.091765, 81.311
333.428222, 81.305
333.764678, 81.299
334.101134, 81.293
334.437591, 81.287
334.774047, 81.282
335.110503, 81.276
335.446960, 81.270
335.783416, 81.264
336.119872, 81.258
336.456329, 81.252
336.792785, 81.246
337.129241, 81.241
337.465698, 81.235
337.802154, 81.229
338.138610, 81.223
338.475067, 81.217
338.811523, 81.211
339.147979, 81.206
339.484436, 81.200
339.820892, 81.194
340.157348, 81.188
340.493805, 81.182
340.830261, 81.176
341.166717, 81.170
341.503174, 81.165
341.839630, 81.159
342.176086, 81.153
342.512543, 81.147
342.848999, 81.141
343.185455, 81.135
343.521912, 81.129
343.858368, 81.123
344.194824, 81.117
344.531281, 81.112
344.867737, 81.106
345.204193, 81.100
345.540650, 81.094
345.877106, 81.088
346.213562, 81.082
346.550019, 81.076
346.886475, 81.070
347.222931, 81.064
347.559388, 81.058
347.895844, 81.052
348.232300, 81.046
348.568757, 81.040
348.905213, 81.034
349.241669, 81.028
349.578126, 81.022
349.914582, 81.017
350.251038, 81.011
350.587495, 81.005
350.923951, 80.999
351.260407, 80.993
351.596864, 80.987
351.933320, 80.981
352.269776, 80.975
352.606233, 80.969
352.942689, 80.963
353.279145, 80.957
353.615602, 80.951
353.952058, 80.945
354.288514, 80.939
354.624971, 80.933
354.961427, 80.927
355.297883, 80.921
355.634340, 80.915
355.970796, 80.909
356.307252, 80.903
356.643708, 80.897
356.980165, 80.891
357.316621, 80.885
357.653077, 80.879
357.989534, 80.873
358.325990, 80.867
358.662446, 80.861
358.998903, 80.856
359.335359, 80.850
359.671815, 80.844
360.008272, 80.838
360.344728, 80.832
360.681184, 80.826
361.017641, 80.820
361.354097, 80.814
361.690553, 80.808
362.027010, 80.802
362.363466, 80.796
362.699922, 80.790
363.036379, 80.784
363.372835, 80.778
363.709291, 80.772
364.045748, 80.767
364.382204, 80.761
364.718660, 80.755
365.055117, 80.749
365.391573, 80.743
365.728029, 80.737
366.064486, 80.731
366.400942, 80.725
366.737398, 80.719
367.073855, 80.714
367.410311, 80.708
367.746767, 80.702
368.083224, 80.696
368.419680, 80.690
368.756136, 80.684
369.092593, 80.679
369.429049, 80.673
369.765505, 80.667
370.101962, 80.661
370.438418, 80.655
370.774874, 80.650
371.111331, 80.644
371.447787, 80.638
371.784243, 80.632
372.120700, 80.627
